1	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#7.896#8.458
212	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#121.843#122.208
213	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#122.208#122.573
214	ощущение	ощущение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#122.573#122.938
215	что	что	PRON	_	Case=Nom	_	_	_	@es1944m-words#@es1944m#122.938#123.303
216	со	с	ADP	_	_	_	_	_	@es1944m-words#@es1944m#123.303#123.668
217	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#123.668#124.033
218	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#124.033#124.398
219	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#124.398#124.763
220	дьявол	дьявол	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#124.763#125.128
221	спит	спать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#125.128#125.493
222	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#125.493#125.858
223	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#125.858#126.223
224	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#126.223#126.588
225	секунду	секунда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#126.588#126.953
226	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#126.953#127.318
227	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#127.318#127.683
228	такой	такой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#127.683#128.048
229	ой	а	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#128.048#128.413
230	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#128.413#128.778
231	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#128.778#129.143
232	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#129.143#129.508
233	показ…	показ…	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#129.508#129.873
234	причудилось	чудиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@es1944m-words#@es1944m#129.873#130.238
235	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#130.238#130.603
236	но	но	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#130.603#130.968
237	опас..	опас..	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#130.968#131.333
238	опасно	опасно	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#131.333#131.698
239	как	как	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#131.698#132.063
240	будто	будто	PART	_	_	_	_	_	@es1944m-words#@es1944m#132.063#132.428
241	было	было	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#132.428#132.793
242	на	на	ADP	_	_	_	_	_	@es1944m-words#@es1944m#132.793#133.158
243	секунду	секунда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#133.158#133.555
244	смех#	смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#136.244#136.95
245	не	не	PART	_	_	_	_	_	@es1944m-words#@es1944m#136.95#137.656
246	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#137.656#138.362
247	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#138.362#139.068
248	к…	к…	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#139.068#139.774
249	крест	крест	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#139.774#140.48
250	в	в	ADP	_	_	_	_	_	@es1944m-words#@es1944m#140.48#141.186
251	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@es1944m-words#@es1944m#141.186#141.892
252	воткнул	воткнуть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#141.892#142.598
253	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#142.598#143.311
254	да	да	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#148.068#148.386
255	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#148.386#148.704
256	просто	просто	PART	_	_	_	_	_	@es1944m-words#@es1944m#148.704#149.022
257	крест	крест	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#149.022#149.34
258	под	под	ADP	_	_	_	_	_	@es1944m-words#@es1944m#149.34#149.658
259	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#149.658#149.976
260	э	эра	INTJ	_	_	_	_	_	@es1944m-words#@es1944m#149.976#150.294
261	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#150.294#150.612
262	под	под	ADP	_	_	_	_	_	@es1944m-words#@es1944m#150.612#150.93
263	подушкой	подушка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#150.93#151.248
264	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#151.248#151.566
265	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#151.566#151.884
266	блин	блин	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#151.884#152.202
267	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#152.202#152.52
268	вспомнил	вспомянуть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#152.52#152.838
269	ещё	еще	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#152.838#153.156
270	что	что	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#153.156#153.474
271	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#153.474#153.792
272	как	как	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#153.792#154.11
273	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#154.11#154.428
274	лечили	лечить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#154.428#154.746
275	от	от	ADP	_	_	_	_	_	@es1944m-words#@es1944m#154.746#155.064
276	страшных	страшный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@es1944m-words#@es1944m#155.064#155.382
277	снов	сон	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@es1944m-words#@es1944m#155.382#155.7
278	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#155.7#156.018
279	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#156.018#156.336
280	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#156.336#156.654
281	ну	ну	PART	_	_	_	_	_	@es1944m-words#@es1944m#156.654#156.972
282	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#156.972#157.29
283	точнее	точно	ADV	_	Degree=Cmp	_	_	_	@es1944m-words#@es1944m#157.29#157.608
284	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#157.608#157.926
285	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#157.926#158.244
286	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#158.244#158.562
287	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#158.562#158.88
288	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@es1944m-words#@es1944m#158.88#159.198
289	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#159.198#159.516
290	чтоб	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@es1944m-words#@es1944m#159.516#159.834
291	страшные	страшный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@es1944m-words#@es1944m#159.834#160.152
292	ни..	ни..	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#160.152#160.47
293	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#160.47#160.788
294	сны	сон	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@es1944m-words#@es1944m#160.788#161.106
295	не	не	PART	_	_	_	_	_	@es1944m-words#@es1944m#161.106#161.424
296	снились	сниться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@es1944m-words#@es1944m#161.424#161.742
297	клади	клади	ADP	_	_	_	_	_	@es1944m-words#@es1944m#161.742#162.06
298	себе	себя	PRON	_	Case=Dat	_	_	_	@es1944m-words#@es1944m#162.06#162.378
299	нож	нож	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#162.378#162.696
300	под	под	ADP	_	_	_	_	_	@es1944m-words#@es1944m#162.696#163.014
301	подушку	подушка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#163.014#163.332
302	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#163.332#163.65
303	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#163.65#163.968
304	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#163.968#164.286
305	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#164.286#164.604
306	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#164.604#164.922
307	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#164.922#165.24
308	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#165.24#165.558
309	что	что	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#165.558#165.876
310	за	за	ADP	_	_	_	_	_	@es1944m-words#@es1944m#165.876#166.206
311	ну	н	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#171.096#171.368
312	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#171.368#171.64
313	что	что	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#171.64#171.912
314	за	за	ADP	_	_	_	_	_	@es1944m-words#@es1944m#171.912#172.184
315	да	да	PART	_	_	_	_	_	@es1944m-words#@es1944m#172.184#172.456
316	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#172.456#172.728
317	странный	странный	VERB	_	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@es1944m-words#@es1944m#172.728#173.0
318	приём	приь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#173.0#173.272
319	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#173.272#173.544
320	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#173.544#173.816
321	причём	причем	ADP	_	_	_	_	_	@es1944m-words#@es1944m#173.816#174.088
322	немного	немного	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#174.088#174.36
323	пугал	пугать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#174.36#174.632
324	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#174.632#174.904
325	нож	нож	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#174.904#175.176
326	на	на	ADP	_	_	_	_	_	@es1944m-words#@es1944m#175.176#175.448
327	самом-то	самом-той	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#175.448#175.72
328	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#175.72#176.0
329	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#180.379#180.744
330	да	да	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#180.744#181.109
331	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#181.109#181.474
332	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#181.474#181.839
333	для	для	ADP	_	_	_	_	_	@es1944m-words#@es1944m#181.839#182.204
334	само…	само…	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#182.204#182.569
335	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#182.569#182.934
336	не	не	PART	_	_	_	_	_	@es1944m-words#@es1944m#182.934#183.299
337	для	для	ADP	_	_	_	_	_	@es1944m-words#@es1944m#183.299#183.664
338	страшный	страшный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#183.664#184.029
339	снов	сон	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@es1944m-words#@es1944m#184.029#184.394
340	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#184.394#184.759
341	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#184.759#185.124
342	от	от	ADP	_	_	_	_	_	@es1944m-words#@es1944m#185.124#185.489
343	страшной	страшный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#185.489#185.854
344	реальности	реальность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#185.854#186.219
345	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#186.219#186.586
346	оо	оо	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#193.775#194.131
347	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#194.131#194.487
348	нифига	нифиг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#194.487#194.843
349	себе	себя	PRON	_	Case=Dat	_	_	_	@es1944m-words#@es1944m#194.843#195.199
350	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#195.199#195.555
351	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#195.555#195.911
352	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#195.911#196.267
353	да	да	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#196.267#196.623
354	понятно	понятный	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#196.623#196.979
355	почему	почему	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#196.979#197.335
356	у	у	ADP	_	_	_	_	_	@es1944m-words#@es1944m#197.335#197.691
357	неё	она	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#197.691#198.047
358	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#198.047#198.403
359	у	у	ADP	_	_	_	_	_	@es1944m-words#@es1944m#198.403#198.759
360	неё	она	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#198.759#199.115
361	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#199.115#199.471
362	а	а	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#199.471#199.827
363	у	у	ADP	_	_	_	_	_	@es1944m-words#@es1944m#199.827#200.183
364	неё	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@es1944m-words#@es1944m#200.183#200.539
365	под	под	ADP	_	_	_	_	_	@es1944m-words#@es1944m#200.539#200.895
366	подушкой	подушка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#200.895#201.251
367	пистолет	пистолет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#201.251#201.607
368	как	как	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#201.607#201.963
369	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#201.963#202.319
370	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#202.319#202.675
371	так	так	ADV	_	Degree=Pos	_	_	_	@es1944m-words#@es1944m#202.675#203.031
372	что	что	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#203.031#203.387
373	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#203.387#203.758
374	э	эра	X	_	Foreign=Yes	_	_	_	@es1944m-words#@es1944m#212.326#212.718
375	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#212.718#213.11
376	в	в	ADP	_	_	_	_	_	@es1944m-words#@es1944m#213.11#213.502
377	винздоре	винздор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#213.502#213.894
378	вот	вот	PART	_	_	_	_	_	@es1944m-words#@es1944m#213.894#214.286
379	как	как	SCONJ	_	_	_	_	_	@es1944m-words#@es1944m#214.286#214.678
380	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#214.678#215.07
381	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#215.07#215.462
382	да	да	PART	_	_	_	_	_	@es1944m-words#@es1944m#215.462#215.854
383	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#215.854#216.246
384	передо	перед	ADP	_	_	_	_	_	@es1944m-words#@es1944m#216.246#216.638
385	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#216.638#217.03
386	выступа…	выступа…	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#217.03#217.422
387	передо	перед	ADP	_	_	_	_	_	@es1944m-words#@es1944m#217.422#217.814
388	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#217.814#218.206
389	малой	малый	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@es1944m-words#@es1944m#218.206#218.598
390	выступал	выступать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#218.598#218.99
391	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#218.99#219.382
392	и	и	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#219.382#219.774
393	во	во	ADP	_	_	_	_	_	@es1944m-words#@es1944m#219.774#220.166
394	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@es1944m-words#@es1944m#220.166#220.558
395	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@es1944m-words#@es1944m#220.558#220.95
396	Марат	Марат	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#220.95#221.342
397	закусился	закуситься	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@es1944m-words#@es1944m#221.342#221.734
398	со	с	ADP	_	_	_	_	_	@es1944m-words#@es1944m#221.734#222.126
399	зрителем	зритель	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#222.126#222.518
400	каким-то	какой-то	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@es1944m-words#@es1944m#222.518#222.91
401	и	и	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#222.91#223.302
402	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@es1944m-words#@es1944m#223.302#223.694
403	вышли	выйти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@es1944m-words#@es1944m#223.694#224.086
404	/	/	PUNCT	_	_	_	_	_	@es1944m-words#@es1944m#224.086#224.478
405	пиздиться	пиздиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Pass	_	_	_	@es1944m-words#@es1944m#224.478#224.896
406	ну	ну	PART	_	_	_	_	_	@es1944m-words#@es1944m#232.137#232.416
407	и	и	CCONJ	_	_	_	_	_	@es1944m-words#@es1944m#232.416#232.695
408	вот	вот	PART	_	_	_	_	_	@es1944m-words#@es1944m#232.695#232.974
409	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@es1944m-words#@es1944m#232.974#233.253
