1	уже	уже	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#47.632#47.905
836	ещё	ещё	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#215.76#216.02
837	декорации	декорация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#216.02#216.28
838	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#216.28#216.54
839	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#216.54#216.8
840	ммм	ммм	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#216.8#217.06
841	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#217.06#217.32
842	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#217.32#217.58
843	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#217.58#217.84
844	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#217.84#218.1
845	далее	далее	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#218.1#218.36
846	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#218.36#218.62
847	потом	потом	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#218.62#218.88
848	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#218.88#219.14
849	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#219.14#219.4
850	у	у	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#219.4#219.66
851	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@aap1989m-words#@aap1989m#219.66#219.92
852	очень	очень	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#219.92#220.18
853	большая	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#220.18#220.44
854	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#220.44#220.7
855	распределяется	распределяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#220.7#220.96
856	у	у	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#220.96#221.22
857	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@aap1989m-words#@aap1989m#221.22#221.48
858	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#221.48#221.74
859	только	только	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#221.74#222.0
860	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#222.0#222.26
861	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#222.26#222.52
862	сколько	сколько	NUM	_	_	_	_	_	@aap1989m-words#@aap1989m#222.52#222.78
863	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#222.78#223.04
864	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#223.04#223.3
865	одиннадцать	одиннадцать	NUM	_	Case=Nom	_	_	_	@aap1989m-words#@aap1989m#223.3#223.56
866	человек	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#223.56#223.85
867	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#226.6#226.833
868	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#226.833#227.066
869	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#227.066#227.299
870	поменьше	мало	ADV	_	Degree=Cmp	_	_	_	@aap1989m-words#@aap1989m#227.299#227.532
871	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#227.532#227.765
872	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#227.765#227.998
873	где-то	где-то	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#227.998#228.231
874	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#228.231#228.469
875	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#236.07#236.295
876	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#236.295#236.52
877	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#241.4#241.709
878	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#241.709#242.018
879	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#242.018#242.327
880	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#242.327#242.636
881	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#242.636#242.945
882	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#242.945#243.254
883	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#243.254#243.563
884	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#243.563#243.872
885	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#243.872#244.181
886	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#244.181#244.49
887	удивительное	удивительный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#244.49#244.799
888	сочетание	сочетание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#244.799#245.108
889	букв	буква	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#245.108#245.417
890	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#245.417#245.726
891	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#245.726#246.035
892	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#246.035#246.344
893	которые	который	PRON	_	Case=Acc	_	_	_	@aap1989m-words#@aap1989m#246.344#246.653
894	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#246.653#246.962
895	порой	порой	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#246.962#247.271
896	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#247.271#247.58
897	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#247.58#247.889
898	объяснить	объяснить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#247.889#248.198
899	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#248.198#248.507
900	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#248.507#248.816
901	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#248.816#249.125
902	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#249.125#249.434
903	смысл	смысл	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#249.434#249.743
904	стихотворения	стихотворение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#249.743#250.052
905	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#250.052#250.361
906	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#250.361#250.67
907	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#250.67#250.979
908	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@aap1989m-words#@aap1989m#250.979#251.288
909	почему-то	почему-то	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#251.288#251.597
910	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#251.597#251.906
911	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#251.906#252.215
912	даже	даже	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#252.215#252.524
913	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#252.524#252.833
914	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#252.833#253.142
915	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#253.142#253.451
916	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#253.451#253.76
917	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#253.76#254.069
918	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#254.069#254.378
919	вот	вот	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#254.378#254.687
920	сердцем	сердце	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#254.687#254.996
921	душой	душа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#254.996#255.305
922	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#255.305#255.614
923	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#255.614#255.923
924	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#255.923#256.232
925	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#256.232#256.541
926	смысл	смысл	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#256.541#256.85
927	строк	строка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#256.85#257.159
928	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#257.159#257.468
929	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#257.468#257.777
930	поэтому	поэтому	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#257.777#258.086
931	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#258.086#258.395
932	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#258.395#258.704
933	только	только	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#258.704#259.013
934	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#259.013#259.322
935	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#259.322#259.631
936	поэзия	поэзия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#259.631#259.94
937	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#259.94#260.249
938	ещё	ещё	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#260.249#260.558
939	большому	большой	ADJ	_	Case=Dat|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#260.558#260.867
940	большому	большой	ADJ	_	Case=Dat|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#260.867#261.176
941	количеству	количество	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#261.176#261.485
942	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#261.485#261.794
943	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#261.794#262.103
944	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#262.103#262.412
945	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#262.412#262.721
946	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#262.721#263.03
947	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#263.03#263.339
948	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#263.339#263.648
949	стало	стать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#263.648#263.957
950	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#263.957#264.266
951	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#264.266#264.575
952	модным	модный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#264.575#264.884
953	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#264.884#265.193
954	потом	потом	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#265.193#265.502
955	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#265.502#265.811
956	опять	опять	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#265.811#266.12
957	вернулось	вернуться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#266.12#266.429
958	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#266.429#266.738
959	вернулось	вернуться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#266.738#267.047
960	вместе	вместе	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#267.047#267.356
961	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#267.356#267.665
962	мм	мм	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#267.665#267.974
963	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#267.974#268.283
964	с	с	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#268.283#268.592
965	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#268.592#268.901
966	рэпом	рэп	NOUN	_	Animacy=Inam|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#268.901#269.21
967	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#269.21#269.519
968	потому	потому	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#269.519#269.828
969	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#269.828#270.137
970	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#270.137#270.446
971	поэзия	поэзия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#270.446#270.755
972	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#270.755#271.064
973	аа	аа	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#271.064#271.43
974	потом	потом	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#272.261#272.601
975	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#272.601#272.941
976	вошло	войти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#272.941#273.281
977	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#273.281#273.621
978	некую	некий	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#273.621#273.961
979	моду	мода	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#273.961#274.301
980	потому	потому	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#274.301#274.641
981	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#274.641#274.981
982	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#274.981#275.321
983	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#275.321#275.661
984	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#275.661#276.001
985	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#276.001#276.341
986	ролики	ролик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#276.341#276.681
987	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#276.681#277.021
988	аа	аа	INTJ	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#277.021#277.361
989	мм	мм INTJ	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#277.361#277.701
990	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#277.701#278.041
991	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#278.041#278.381
992	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#278.381#278.721
993	стихов	стих	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#278.721#279.061
994	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#279.061#279.401
995	просто	просто	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#279.401#279.741
996	стихотворений	стихотворение	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#279.741#280.081
997	без	без	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#280.081#280.421
998	каких-либо	какой-либо	DET	_	Case=Gen|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#280.421#280.761
999	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#280.761#281.101
1000	вот	вот	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#281.101#281.441
1001	искренние	искренний	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#281.441#281.781
1002	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#281.781#282.121
1003	максимально	максимально	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#282.121#282.461
1004	искренние	искренний	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#282.461#282.801
1005	стихотворения	стихотворение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#282.801#283.141
1006	начали	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#283.141#283.481
1007	набирать	набирать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#283.481#283.821
1008	милионные	милионный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#283.821#284.161
1009	просмотры	просмотр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#284.161#284.501
1010	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#284.501#284.841
1011	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#284.841#285.181
1012	аа	аа	INTJ	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#285.181#285.521
1013	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#285.521#285.861
1014	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#285.861#286.201
1015	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#286.201#286.541
1016	вдруг	вдруг	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#286.541#286.881
1017	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#286.881#287.221
1018	поняли	понять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#287.221#287.561
1019	то	то	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#287.561#287.901
1020	что	что	SCONJ	_	_ _	_	_	@aap1989m-words#@aap1989m#287.901#288.241
1021	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#288.241#288.581
1022	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#288.581#288.921
1023	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#288.921#289.261
1024	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#289.261#289.601
1025	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#289.601#289.941
1026	постыдное	постыдный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#289.941#290.281
1027	занятие	занятие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#290.281#290.621
1028	любить	любить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#290.621#290.961
1029	поэзию	поэзия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#290.961#291.301
1030	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#291.301#291.641
1031	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#291.641#291.981
1032	стихи	стих	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#291.981#292.321
1033	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#292.321#292.661
1034	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#292.661#293.001
1035	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#293.001#293.341
1036	очень	очень	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#293.341#293.681
1037	крутая	крутой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#293.681#294.021
1038	штука	штука	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#294.021#294.361
1039	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#294.361#294.701
1040	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#294.701#295.041
1041	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#295.041#295.381
1042	д...	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#295.381#295.749
